"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","fitness","num-replicates","best-fitness-so-far"
"14","240","""schwarz-alternative""","true","0","5","false","0.012084972885884494","""showerhead""","0.7548939945128756","0.18950032338803138","0.4701961380653256","18.864","5","17.364"
"14","245","""schwarz-alternative""","false","0","5","false","0.012084972885884494","""showerhead""","0.7548939945128756","0.10266339411173023","0.4701961380653256","1042.84","5","17.364"
"14","250","""schwarz-alternative""","true","0","5","false","0.012084972885884494","""showerhead""","0.7548939945128756","0","0.4701961380653256","20.512000000000004","5","17.364"
"14","255","""schwarz-alternative""","true","0","5","false","0.005366564301744278","""showerhead""","0.7548939945128756","0.10266339411173023","0.4701961380653256","24.680000000000003","5","17.364"
"14","260","""schwarz-alternative""","true","0","5","false","0.012084972885884494","""showerhead""","0.7548939945128756","0.18671937953047094","0.4701961380653256","21.612000000000002","5","17.364"
"14","265","""schwarz-alternative""","true","0","5","false","0.012084972885884494","""showerhead""","0.7548939945128756","0.12022722080673115","0.4701961380653256","20.812000000000005","5","17.364"
"14","270","""schwarz-alternative""","true","0","5","false","0.014935116792602472","""showerhead""","0.7548939945128756","0.10266339411173023","0.4701961380653256","22.612000000000002","5","17.364"
"14","275","""schwarz-alternative""","true","0","5","false","0.012084972885884494","""showerhead""","0.7548939945128756","0.03507976199647213","0.49456803116312387","17.864000000000004","5","17.364"
"14","280","""schwarz-alternative""","true","0","5","false","0.012084972885884494","""showerhead""","0.7548939945128756","0.10266339411173023","0.23948859021720478","18.864000000000004","5","17.364"
"14","285","""schwarz-alternative""","true","0","5","false","0.013836318204758018","""showerhead""","0.7548939945128756","0.10266339411173023","0.4701961380653256","19.863999999999997","5","17.364"
"14","290","""schwarz-alternative""","true","0","5","false","0.008481847418727359","""showerhead""","0.7548939945128756","0.10266339411173023","0.4701961380653256","20.18","5","17.364"
"14","295","""schwarz-alternative""","true","0","5","false","0.012084972885884494","""showerhead""","0.8744936479355323","0.10266339411173023","0.4701961380653256","19.012000000000004","5","17.364"
"14","300","""schwarz-alternative""","true","0","5","false","0.009253566147080098","""showerhead""","0.7548939945128756","0.10266339411173023","0.4701961380653256","20.664","5","17.364"
"15","5","""schwarz-alternative""","true","0","5","false","0.027779623949751264","""showerhead""","0.6503996353366255","0.48740860977180867","0.561205061934941","29.58","5","29.58"
"15","10","""schwarz-alternative""","true","0","5","false","0.027779623949751264","""showerhead""","0.6866405945110713","0.48740860977180867","0.561205061934941","29.58","5","29.58"
"15","15","""schwarz-alternative""","true","0","5","false","0.027779623949751264","""showerhead""","0.5502299711821952","0.48740860977180867","0.561205061934941","29.58","5","29.58"
"15","20","""schwarz-alternative""","true","0","5","false","0.027779623949751264","""showerhead""","0.5502299711821952","0.48740860977180867","0.4865081142406323","29.58","5","29.58"
"15","25","""schwarz-alternative""","true","0","5","false","0.027779623949751264","""showerhead""","0.5502299711821952","0.48740860977180867","0.4970611266729105","29.58","5","29.58"
"15","30","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.5502299711821952","0.48740860977180867","0.4970611266729105","29.58","5","29.58"
"15","35","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.5502299711821952","0.4404074763732113","0.4970611266729105","29.58","5","29.58"
"15","40","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.5502299711821952","0.4404074763732113","0.40841313146143016","29.58","5","29.58"
"15","45","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.6592226575726994","0.4404074763732113","0.40841313146143016","29.58","5","29.58"
"15","50","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.7876539312142925","0.4404074763732113","0.40841313146143016","29.58","5","29.58"
"15","55","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","0.4404074763732113","0.40841313146143016","29.58","5","29.58"
"15","60","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","0.45552586371308307","0.40841313146143016","29.58","5","29.58"
"15","65","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","0.4727200715109315","0.40841313146143016","29.58","5","29.58"
"15","70","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","0.5499077649038852","0.40841313146143016","29.58","5","29.58"
"15","75","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","0.5499077649038852","0.4135470091533233","29.58","5","29.58"
"15","80","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","0.7628796213510947","0.4135470091533233","29.58","5","29.58"
"15","85","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","0.7628796213510947","0.4477940984004415","29.58","5","29.58"
"15","90","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","0.7628796213510947","0.49124780773887644","29.58","5","29.58"
"15","95","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","0.7628796213510947","0.4760037775547205","29.58","5","29.58"
"15","100","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","0.909558724617251","0.4760037775547205","29.58","5","29.58"
"15","105","""schwarz-alternative""","false","0","5","false","0.027779623949751264","""showerhead""","0.8939443036915296","1","0.4760037775547205","29.58","5","29.58"
"15","110","""schwarz-alternative""","false","0","5","false","0.02971057762259565","""showerhead""","0.8939443036915296","1","0.4760037775547205","29.58","5","29.58"
"15","115","""schwarz-alternative""","false","0","5","false","0.02971057762259565","""showerhead""","0.8939443036915296","0.9633858669524455","0.4760037775547205","29.58","5","29.58"
"15","120","""schwarz-alternative""","false","0","5","false","0.02971057762259565","""showerhead""","0.8939443036915296","0.9876428138931205","0.4760037775547205","29.58","5","29.58"
"15","125","""schwarz-alternative""","false","0","5","false","0.02971057762259565","""showerhead""","1","1","0.4760037775547205","29.58","5","29.58"
"15","130","""schwarz-alternative""","false","0","5","false","0.02971057762259565","""showerhead""","1","1","0.6441984583552949","29.58","5","29.58"
"15","135","""schwarz-alternative""","false","0","5","false","0.02971057762259565","""showerhead""","1","1","0.674751925374136","29.58","5","29.58"
"15","140","""schwarz-alternative""","false","0","5","false","0.026604485215414597","""showerhead""","1","1","0.674751925374136","29.58","5","29.58"
"15","145","""schwarz-alternative""","false","0","5","false","0.026604485215414597","""showerhead""","0.9343169305599757","1","0.674751925374136","29.58","5","29.58"
"15","150","""schwarz-alternative""","false","0","5","false","0.026604485215414597","""showerhead""","0.8943507591433218","1","0.674751925374136","29.58","5","29.58"
"15","155","""schwarz-alternative""","true","0","5","false","0.026604485215414597","""showerhead""","0.8943507591433218","1","0.674751925374136","29.58","5","29.58"
"15","160","""schwarz-alternative""","true","0","5","false","0.026604485215414597","""showerhead""","0.8943507591433218","1","0.604500204541086","29.58","5","29.58"
"15","165","""schwarz-alternative""","true","0","5","false","0.026604485215414597","""showerhead""","0.8943507591433218","1","0.670216624577736","29.58","5","29.58"
"15","170","""schwarz-alternative""","true","0","5","false","0.026604485215414597","""showerhead""","0.800994016384843","1","0.670216624577736","29.58","5","29.58"
"15","175","""schwarz-alternative""","true","0","5","false","0.026604485215414597","""showerhead""","0.800994016384843","1","0.565791026062827","29.58","5","29.58"
"15","180","""schwarz-alternative""","true","0","5","false","0.026604485215414597","""showerhead""","0.5712994505317429","1","0.565791026062827","29.58","5","29.58"
"15","185","""schwarz-alternative""","true","0","5","false","0.026604485215414597","""showerhead""","0.5712994505317429","1","0.5632745625306002","29.58","5","29.58"
"15","190","""schwarz-alternative""","false","0","5","false","0.026604485215414597","""showerhead""","0.5712994505317429","1","0.5632745625306002","29.58","5","29.58"
"15","195","""schwarz-alternative""","false","0","5","false","0.026077026582606827","""showerhead""","0.5712994505317429","1","0.5632745625306002","29.58","5","29.58"
"15","200","""schwarz-alternative""","false","0","5","false","0.026077026582606827","""showerhead""","0.5712994505317429","1","0.6090878767774555","29.58","5","29.58"
"15","205","""schwarz-alternative""","false","0","5","false","0.02648305888360617","""showerhead""","0.5712994505317429","1","0.6090878767774555","29.58","5","29.58"
"15","210","""schwarz-alternative""","false","0","5","false","0.02648305888360617","""showerhead""","0.5712994505317429","1","0.5339125336973802","29.58","5","29.58"
"15","215","""schwarz-alternative""","false","0","5","false","0.026088688856583345","""showerhead""","0.5712994505317429","1","0.5339125336973802","29.58","5","29.58"
"15","220","""schwarz-alternative""","false","0","5","false","0.026303809111600664","""showerhead""","0.5188044905636919","1","0.5339125336973802","29.58","5","29.58"
"15","225","""schwarz-alternative""","false","0","5","false","0.03164189531270947","""showerhead""","0.5188044905636919","1","0.5339125336973802","29.58","5","29.58"
"15","230","""schwarz-alternative""","true","0","5","false","0.03164189531270947","""showerhead""","0.5188044905636919","1","0.5339125336973802","29.58","5","29.58"
"15","235","""schwarz-alternative""","true","0","5","false","0.026738287428044023","""showerhead""","0.5188044905636919","1","0.5339125336973802","29.58","5","29.58"
"15","240","""schwarz-alternative""","true","0","5","false","0.026738287428044023","""showerhead""","0.5188044905636919","1","0.44243271541900975","29.58","5","29.58"
"15","245","""schwarz-alternative""","true","0","5","false","0.026738287428044023","""showerhead""","0.5188044905636919","1","0.491905166622327","29.58","5","29.58"
"15","250","""schwarz-alternative""","false","0","5","false","0.026738287428044023","""showerhead""","0.5188044905636919","1","0.491905166622327","29.58","5","29.58"
"15","255","""schwarz-alternative""","false","0","5","false","0.031229681855673586","""showerhead""","0.5188044905636919","1","0.491905166622327","29.58","5","29.58"
"15","260","""schwarz-alternative""","false","0","5","false","0.031229681855673586","""showerhead""","0.6413155106882282","1","0.491905166622327","29.58","5","29.58"
"15","265","""schwarz-alternative""","false","0","5","false","0.03375410232892921","""showerhead""","0.6413155106882282","1","0.491905166622327","29.58","5","29.58"
"15","270","""schwarz-alternative""","false","0","5","false","0.03375410232892921","""showerhead""","0.6413155106882282","1","0.5223736973679642","29.58","5","29.58"
"15","275","""schwarz-alternative""","true","0","5","false","0.03375410232892921","""showerhead""","0.6413155106882282","1","0.5223736973679642","29.58","5","29.58"
"15","280","""schwarz-alternative""","true","0","5","false","0.03375410232892921","""showerhead""","0.6413155106882282","1","0.5874223190973383","29.58","5","29.58"
"15","285","""schwarz-alternative""","true","0","5","false","0.0333238261084102","""showerhead""","0.6413155106882282","1","0.5874223190973383","29.58","5","29.58"
"15","290","""schwarz-alternative""","false","0","5","false","0.0333238261084102","""showerhead""","0.6413155106882282","1","0.5874223190973383","29.58","5","29.58"
"15","295","""schwarz-alternative""","false","0","5","false","0.03678935734956066","""showerhead""","0.6413155106882282","1","0.5874223190973383","29.58","5","29.58"
"15","300","""schwarz-alternative""","true","0","5","false","0.03678935734956066","""showerhead""","0.6413155106882282","1","0.5874223190973383","29.58","5","29.58"
"16","5","""schwarz-alternative""","false","0","5","false","0.028226186028419073","""showerhead""","0.831198253141368","0.9003730878256662","0.5747396580558629","29.58","5","29.58"
"16","10","""schwarz-alternative""","false","0","5","false","0.028226186028419073","""showerhead""","0.831198253141368","0.8422030728749534","0.5747396580558629","29.58","5","29.58"
"16","15","""schwarz-alternative""","false","0","5","false","0.028226186028419073","""showerhead""","0.853673971274974","0.8422030728749534","0.5747396580558629","29.58","5","29.58"
"16","20","""schwarz-alternative""","false","0","5","false","0.028226186028419073","""showerhead""","0.853673971274974","0.8422030728749534","0.4634802008371179","29.58","5","29.58"
"16","25","""schwarz-alternative""","false","0","5","false","0.028226186028419073","""showerhead""","0.853673971274974","0.8422030728749534","0.4165629867358187","29.58","5","29.58"
"16","30","""schwarz-alternative""","false","0","5","false","0.028226186028419073","""showerhead""","0.853673971274974","0.8153223615026758","0.4165629867358187","29.58","5","29.58"
"16","35","""schwarz-alternative""","false","0","5","false","0.029412957285837475","""showerhead""","0.853673971274974","0.8153223615026758","0.4165629867358187","29.58","5","29.58"
"16","40","""schwarz-alternative""","false","0","5","false","0.029412957285837475","""showerhead""","0.853673971274974","0.8153223615026758","0.47173548225859474","29.58","5","29.58"
"16","45","""schwarz-alternative""","false","0","5","false","0.029412957285837475","""showerhead""","0.853673971274974","0.8153223615026758","0.4758382557154378","29.58","5","29.58"
"16","50","""schwarz-alternative""","false","0","5","false","0.02888770089466232","""showerhead""","0.853673971274974","0.8153223615026758","0.4758382557154378","29.58","5","29.58"
"16","55","""schwarz-alternative""","true","0","5","false","0.02888770089466232","""showerhead""","0.853673971274974","0.8153223615026758","0.4758382557154378","29.58","5","29.58"
"16","60","""schwarz-alternative""","true","0","5","false","0.02888770089466232","""showerhead""","0.853673971274974","0.8153223615026758","0.26819577058660427","29.58","5","29.58"
"16","65","""schwarz-alternative""","true","0","5","false","0.02888770089466232","""showerhead""","0.853673971274974","0.8153223615026758","0.2722846919433134","29.58","5","29.58"
"16","70","""schwarz-alternative""","true","0","5","false","0.02888770089466232","""showerhead""","0.8304954310848579","0.8153223615026758","0.2722846919433134","29.58","5","29.58"
"16","75","""schwarz-alternative""","false","0","5","false","0.02888770089466232","""showerhead""","0.8304954310848579","0.8153223615026758","0.2722846919433134","29.58","5","29.58"
"16","80","""schwarz-alternative""","false","0","5","false","0.02888770089466232","""showerhead""","0.9113264524645215","0.8153223615026758","0.2722846919433134","29.58","5","29.58"
"16","85","""schwarz-alternative""","false","0","5","false","0.02888770089466232","""showerhead""","0.9113264524645215","0.6026006353785187","0.2722846919433134","29.58","5","29.58"
"16","90","""schwarz-alternative""","false","0","5","false","0.02888770089466232","""showerhead""","0.9113264524645215","0.6026006353785187","0.41019056936587706","29.58","5","29.58"
"16","95","""schwarz-alternative""","false","0","5","false","0.02888770089466232","""showerhead""","0.9113264524645215","0.6680861415197905","0.41019056936587706","29.58","5","29.58"
"16","100","""schwarz-alternative""","true","0","5","false","0.02888770089466232","""showerhead""","0.9113264524645215","0.6680861415197905","0.41019056936587706","29.58","5","29.58"
"16","105","""schwarz-alternative""","true","0","5","false","0.02888770089466232","""showerhead""","0.9113264524645215","0.6680861415197905","0.39401267224989217","29.58","5","29.58"
"16","110","""schwarz-alternative""","true","0","5","false","0.02888770089466232","""showerhead""","0.9113264524645215","0.6680861415197905","0.5095167196165512","29.58","5","29.58"
"16","115","""schwarz-alternative""","true","0","5","false","0.02888770089466232","""showerhead""","0.8528263101548292","0.7494515374470482","0.5095167196165512","29.58","5","29.58"
"16","120","""schwarz-alternative""","true","0","5","false","0.02888770089466232","""showerhead""","0.8528263101548292","0.6997136948195761","0.5095167196165512","29.58","5","29.58"
"16","125","""schwarz-alternative""","true","0","5","false","0.03341886819814996","""showerhead""","0.8528263101548292","0.6997136948195761","0.5095167196165512","29.58","5","29.58"
"16","130","""schwarz-alternative""","true","0","5","false","0.03341886819814996","""showerhead""","0.8528263101548292","0.863003547967266","0.5095167196165512","29.58","5","29.58"
"16","135","""schwarz-alternative""","true","0","5","false","0.03341886819814996","""showerhead""","0.8528263101548292","0.863003547967266","0.6632143040364302","29.58","5","29.58"
"16","140","""schwarz-alternative""","true","0","5","false","0.036080628440318174","""showerhead""","0.8528263101548292","0.863003547967266","0.6632143040364302","29.58","5","29.58"
"16","145","""schwarz-alternative""","false","0","5","false","0.036080628440318174","""showerhead""","0.8528263101548292","0.863003547967266","0.6632143040364302","29.58","5","29.58"
"16","150","""schwarz-alternative""","false","0","5","false","0.036080628440318174","""showerhead""","0.8528263101548292","0.9597641054904471","0.6632143040364302","29.58","5","29.58"
"16","155","""schwarz-alternative""","false","0","5","false","0.036080628440318174","""showerhead""","0.8528263101548292","0.9597641054904471","0.8120285941379728","29.58","5","29.58"
"16","160","""schwarz-alternative""","false","0","5","false","0.036080628440318174","""showerhead""","0.8528263101548292","1","0.8120285941379728","29.58","5","29.58"
"16","165","""schwarz-alternative""","false","0","5","false","0.036080628440318174","""showerhead""","0.6740389758942499","1","0.8120285941379728","29.58","5","29.58"
"16","170","""schwarz-alternative""","false","0","5","false","0.036080628440318174","""showerhead""","0.7287530385565306","1","0.8120285941379728","29.58","5","29.58"
"16","175","""schwarz-alternative""","false","0","5","false","0.03210803145790398","""showerhead""","0.7287530385565306","1","0.8120285941379728","29.58","5","29.58"
"16","180","""schwarz-alternative""","true","0","5","false","0.03210803145790398","""showerhead""","0.7287530385565306","1","0.8120285941379728","29.58","5","29.58"
"16","185","""schwarz-alternative""","true","0","5","false","0.03210803145790398","""showerhead""","0.7763431618485258","1","0.8120285941379728","29.58","5","29.58"
"16","190","""schwarz-alternative""","true","0","5","false","0.03210803145790398","""showerhead""","0.6269162475660937","1","0.8120285941379728","29.58","5","29.58"
"16","195","""schwarz-alternative""","true","0","5","false","0.03210803145790398","""showerhead""","0.6269162475660937","1","0.7332425419833134","29.58","5","29.58"
"16","200","""schwarz-alternative""","false","0","5","false","0.03210803145790398","""showerhead""","0.6269162475660937","1","0.7332425419833134","29.58","5","29.58"
"16","205","""schwarz-alternative""","false","0","5","false","0.03210803145790398","""showerhead""","0.6269162475660937","1","0.6341943735132936","29.58","5","29.58"
"16","210","""schwarz-alternative""","false","0","5","false","0.029976117682946692","""showerhead""","0.6269162475660937","1","0.6341943735132936","29.58","5","29.58"
"16","215","""schwarz-alternative""","false","0","5","false","0.029976117682946692","""showerhead""","0.6269162475660937","1","0.5762130129232501","29.58","5","29.58"
"16","220","""schwarz-alternative""","false","0","5","false","0.029976117682946692","""showerhead""","0.5218530557643679","1","0.5762130129232501","29.58","5","29.58"
"16","225","""schwarz-alternative""","true","0","5","false","0.029976117682946692","""showerhead""","0.5218530557643679","1","0.5762130129232501","29.58","5","29.58"
"16","230","""schwarz-alternative""","true","0","5","false","0.029976117682946692","""showerhead""","0.5218530557643679","1","0.4846670334400792","29.58","5","29.58"
"16","235","""schwarz-alternative""","true","0","5","false","0.029976117682946692","""showerhead""","0.5218530557643679","1","0.3957103987153816","29.58","5","29.58"
"16","240","""schwarz-alternative""","true","0","5","false","0.029976117682946692","""showerhead""","0.5218530557643679","1","0.3752408993799501","29.58","5","29.58"
"16","245","""schwarz-alternative""","true","0","5","false","0.029976117682946692","""showerhead""","0.5209457858892629","0.8499673723889999","0.3752408993799501","29.58","5","29.58"
"16","250","""schwarz-alternative""","true","0","5","false","0.029976117682946692","""showerhead""","0.5209457858892629","0.9459052668278636","0.3752408993799501","29.58","5","29.58"
"16","255","""schwarz-alternative""","true","0","5","false","0.029976117682946692","""showerhead""","0.5209457858892629","0.9459052668278636","0.19083718811783254","29.58","5","29.58"
"16","260","""schwarz-alternative""","true","0","5","false","0.03543573880065393","""showerhead""","0.5209457858892629","0.9459052668278636","0.19083718811783254","29.58","5","29.58"
"16","265","""schwarz-alternative""","false","0","5","false","0.03543573880065393","""showerhead""","0.5209457858892629","0.9459052668278636","0.19083718811783254","29.58","5","29.58"
"16","270","""schwarz-alternative""","true","0","5","false","0.03543573880065393","""showerhead""","0.6892434267546624","0.9459052668278636","0.19083718811783254","29.58","5","29.58"
"16","275","""schwarz-alternative""","true","0","5","false","0.03543573880065393","""showerhead""","0.7389915069555916","0.9459052668278636","0.19083718811783254","29.58","5","29.58"
"16","280","""schwarz-alternative""","true","0","5","false","0.03543573880065393","""showerhead""","0.7389915069555916","0.9294038106323076","0.19083718811783254","29.58","5","29.58"
"16","285","""schwarz-alternative""","true","0","5","false","0.03543573880065393","""showerhead""","0.7389915069555916","0.9294038106323076","0.2041948117147597","29.58","5","29.58"
"16","290","""schwarz-alternative""","true","0","5","false","0.03543573880065393","""showerhead""","0.7389915069555916","0.9294038106323076","0.2018155170692642","29.58","5","29.58"
"16","295","""schwarz-alternative""","true","0","5","false","0.03543573880065393","""showerhead""","0.5035968842710474","0.9294038106323076","0.13736587764262237","29.58","5","29.58"
"16","300","""schwarz-alternative""","true","0","5","false","0.03543573880065393","""showerhead""","0.5787088441501043","0.9294038106323076","0.13736587764262237","29.58","5","29.58"
"17","5","""schwarz-alternative""","true","0","5","false","0.012521098900544503","""showerhead""","0.5728547099534245","0.5140207939500381","0.7057706774207476","29.58","5","29.58"
"17","10","""schwarz-alternative""","true","0","5","false","0.012521098900544503","""showerhead""","0.5728547099534245","0.5140207939500381","0.7809469243228272","29.58","5","29.58"
"17","15","""schwarz-alternative""","true","0","5","false","0.010851489537215028","""showerhead""","0.5728547099534245","0.5140207939500381","0.7809469243228272","29.58","5","29.58"
"17","20","""schwarz-alternative""","true","0","5","false","0.010851489537215028","""showerhead""","0.5728547099534245","0.5140207939500381","0.7449287502664365","29.58","5","29.58"
"17","25","""schwarz-alternative""","true","0","5","false","0.004","""showerhead""","0.5728547099534245","0.5140207939500381","0.7449287502664365","29.58","5","29.58"
"17","30","""schwarz-alternative""","true","0","5","false","0.004","""showerhead""","0.5728547099534245","0.7077977960602229","0.7449287502664365","29.58","5","29.58"
"17","35","""schwarz-alternative""","true","0","5","false","0.004","""showerhead""","0.6067153593451352","0.7077977960602229","0.7449287502664365","29.58","5","29.58"
"17","40","""schwarz-alternative""","true","0","5","false","0.004","""showerhead""","0.6067153593451352","0.560446052457086","0.7449287502664365","29.58","5","29.58"
"17","45","""schwarz-alternative""","true","0","5","false","0.009610927064653125","""showerhead""","0.6471849430414546","0.560446052457086","0.7449287502664365","29.58","5","29.58"
"17","50","""schwarz-alternative""","true","0","5","false","0.010069786548381525","""showerhead""","0.6471849430414546","0.560446052457086","0.7798430462349816","29.58","5","29.58"
"17","55","""schwarz-alternative""","true","0","5","false","0.010069786548381525","""showerhead""","0.6471849430414546","0.560446052457086","0.6557908075764358","29.58","5","29.58"
"17","60","""schwarz-alternative""","true","0","5","false","0.010069786548381525","""showerhead""","0.5817980049732349","0.560446052457086","0.6557908075764358","29.58","5","29.58"
"17","65","""schwarz-alternative""","true","0","5","false","0.010069786548381525","""showerhead""","0.5813861646856487","0.560446052457086","0.6557908075764358","29.58","5","29.58"
"17","70","""schwarz-alternative""","true","0","5","false","0.010069786548381525","""showerhead""","0.6447687523726487","0.560446052457086","0.6557908075764358","29.58","5","29.58"
"17","75","""schwarz-alternative""","true","0","5","false","0.010069786548381525","""showerhead""","0.7721555161338112","0.560446052457086","0.6557908075764358","29.58","5","29.58"
"17","80","""schwarz-alternative""","true","0","5","false","0.010069786548381525","""showerhead""","0.7721555161338112","0.560446052457086","0.6155897240319773","29.58","5","29.58"
"17","85","""schwarz-alternative""","true","0","5","false","0.005786746328643494","""showerhead""","0.7721555161338112","0.560446052457086","0.6155897240319773","29.58","5","29.58"
"17","90","""schwarz-alternative""","true","0","5","false","0.005944025200491242","""showerhead""","0.7721555161338112","0.560446052457086","0.6155897240319773","29.58","5","29.58"
"17","95","""schwarz-alternative""","true","0","5","false","0.005944025200491242","""showerhead""","0.7721555161338112","0.560446052457086","0.7473356162557331","29.58","5","29.58"
"17","100","""schwarz-alternative""","true","0","5","false","0.005852787932403025","""showerhead""","0.7721555161338112","0.560446052457086","0.7473356162557331","29.58","5","29.58"
"17","105","""schwarz-alternative""","true","0","5","false","0.005852787932403025","""showerhead""","0.7721555161338112","0.560446052457086","0.6305396642094911","29.58","5","29.58"
"17","110","""schwarz-alternative""","true","0","5","false","0.005852787932403025","""showerhead""","0.7721555161338112","0.5143104558338475","0.6305396642094911","29.58","5","29.58"
"17","115","""schwarz-alternative""","true","0","5","false","0.005852787932403025","""showerhead""","0.7721555161338112","0.5143104558338475","0.7384134992239993","29.58","5","29.58"
"17","120","""schwarz-alternative""","true","0","5","false","0.005852787932403025","""showerhead""","0.7721555161338112","0.5143104558338475","0.6132411017748932","29.58","5","29.58"
"17","125","""schwarz-alternative""","false","0","5","false","0.005852787932403025","""showerhead""","0.7721555161338112","0.5143104558338475","0.6132411017748932","29.58","5","29.58"
"17","130","""schwarz-alternative""","true","0","5","false","0.004","""showerhead""","0.7721555161338112","0.5143104558338475","0.6132411017748932","29.58","5","29.58"
"17","135","""schwarz-alternative""","true","0","5","false","0.004","""showerhead""","0.796214729007731","0.5143104558338475","0.6132411017748932","29.58","5","29.58"
"17","140","""schwarz-alternative""","false","0","5","false","0.004","""showerhead""","0.796214729007731","0.5143104558338475","0.6132411017748932","29.58","5","29.58"
"17","145","""schwarz-alternative""","false","0","5","false","0.004","""showerhead""","0.7364786136360625","0.5143104558338475","0.6132411017748932","29.58","5","29.58"
"17","150","""schwarz-alternative""","false","0","5","false","0.004","""showerhead""","0.7364786136360625","0.49218441830193704","0.6132411017748932","29.58","5","29.58"
"17","155","""schwarz-alternative""","false","0","5","false","0.00921261332936272","""showerhead""","0.7364786136360625","0.49218441830193704","0.6132411017748932","29.58","5","29.58"
"17","160","""schwarz-alternative""","true","0","5","false","0.00921261332936272","""showerhead""","0.7364786136360625","0.49218441830193704","0.6132411017748932","29.58","5","29.58"
"17","165","""schwarz-alternative""","true","0","5","false","0.010816861820496801","""showerhead""","0.7364786136360625","0.41929201686853446","0.6132411017748932","29.58","5","29.58"
"17","170","""schwarz-alternative""","true","0","5","false","0.012759679642211467","""showerhead""","0.7364786136360625","0.41929201686853446","0.6132411017748932","29.58","5","29.58"
"17","175","""schwarz-alternative""","true","0","5","false","0.015402744067407857","""showerhead""","0.7364786136360625","0.41929201686853446","0.6132411017748932","29.58","5","29.58"
"17","180","""schwarz-alternative""","true","0","5","false","0.015402744067407857","""showerhead""","0.7364786136360625","0.41929201686853446","0.5052855380207256","29.58","5","29.58"
"17","185","""schwarz-alternative""","true","0","5","false","0.015402744067407857","""showerhead""","0.6912385049341869","0.41929201686853446","0.5052855380207256","29.58","5","29.58"
"17","190","""schwarz-alternative""","true","0","5","false","0.015402744067407857","""showerhead""","0.6825654957209534","0.41929201686853446","0.5052855380207256","29.58","5","29.58"
"17","195","""schwarz-alternative""","true","0","5","false","0.016960653691143333","""showerhead""","0.6825654957209534","0.41929201686853446","0.5052855380207256","29.58","5","29.58"
"17","200","""schwarz-alternative""","true","0","5","false","0.016117733470719632","""showerhead""","0.6825654957209534","0.41929201686853446","0.5052855380207256","29.58","5","29.58"
"17","205","""schwarz-alternative""","true","0","5","false","0.019595709662246327","""showerhead""","0.6825654957209534","0.41929201686853446","0.6868844540149246","29.58","5","29.58"
"17","210","""schwarz-alternative""","true","0","5","false","0.019595709662246327","""showerhead""","0.6825654957209534","0.550137859369546","0.6868844540149246","29.58","5","29.58"
"17","215","""schwarz-alternative""","false","0","5","false","0.019595709662246327","""showerhead""","0.6825654957209534","0.550137859369546","0.6868844540149246","29.58","5","29.58"
"17","220","""schwarz-alternative""","false","0","5","false","0.019595709662246327","""showerhead""","0.6825654957209534","0.58701781416375","0.6868844540149246","29.58","5","29.58"
"17","225","""schwarz-alternative""","true","0","5","false","0.019595709662246327","""showerhead""","0.6825654957209534","0.58701781416375","0.6868844540149246","29.58","5","29.58"
"17","230","""schwarz-alternative""","false","0","5","false","0.021364400648831605","""showerhead""","0.6825654957209534","0.58701781416375","0.6868844540149246","29.58","5","29.58"
"17","235","""schwarz-alternative""","false","0","5","false","0.021364400648831605","""showerhead""","0.8224316122436603","0.58701781416375","0.6868844540149246","29.58","5","29.58"
"17","240","""schwarz-alternative""","true","0","5","false","0.021364400648831605","""showerhead""","0.8224316122436603","0.58701781416375","0.6868844540149246","29.58","5","29.58"
"17","245","""schwarz-alternative""","true","0","5","false","0.021364400648831605","""showerhead""","0.8224316122436603","0.6607599404069184","0.6868844540149246","29.58","5","29.58"
"17","250","""schwarz-alternative""","false","0","5","false","0.021364400648831605","""showerhead""","0.8224316122436603","0.6607599404069184","0.6868844540149246","29.58","5","29.58"
"17","255","""schwarz-alternative""","false","0","5","false","0.021364400648831605","""showerhead""","0.8224316122436603","0.7257193573705779","0.6868844540149246","29.58","5","29.58"
