"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","policy*","num-replicates","best-fitness-so-far"
"36","275","""schwarz_alternative""","true","0","5","false","0.023120083057435764","""showerhead""","0.09296721243926724","0.809331520219329","0.888954384402239","""off""","5","10.008000000000003"
"36","280","""schwarz_alternative""","true","0","5","false","0.023120083057435764","""showerhead""","0.09296721243926724","0.809331520219329","0.9089476100037276","""off""","5","9.488"
"37","5","""schwarz_alternative""","true","0","5","false","0.016397840397299322","""showerhead""","0.30139370412411537","0.734760685616603","0.9484377085239915","""off""","5","29.58"
"38","5","""schwarz_alternative""","true","0","5","false","0.037100097930560225","""showerhead""","0.016804422747034642","0.8459743311676914","0.03352161199312631","""off""","5","1063.82"
"38","15","""schwarz_alternative""","true","0","5","false","0.037100097930560225","""showerhead""","0.016804422747034642","0.7314087601446816","0.03352161199312631","""off""","5","1061.92"
"38","70","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.04078314337568291","0.7757613116327764","0.1685909211500613","""off""","5","1060.72"
"38","75","""schwarz_alternative""","true","0","5","false","0.03726577862067938","""showerhead""","0.04078314337568291","0.7757613116327764","0.1685909211500613","""off""","5","46.82"
"38","85","""schwarz_alternative""","true","0","5","false","0.032060299716023755","""showerhead""","0.04078314337568291","0.7757613116327764","0.1685909211500613","""off""","5","42.32"
"38","90","""schwarz_alternative""","true","0","5","false","0.032060299716023755","""showerhead""","0.04078314337568291","0.7757613116327764","0.29727710618218384","""off""","5","38.32"
"38","100","""schwarz_alternative""","true","0","5","false","0.02609800247645212","""showerhead""","0.04078314337568291","0.7757613116327764","0.29727710618218384","""off""","5","23.520000000000003"
"38","115","""schwarz_alternative""","true","0","5","false","0.02609800247645212","""showerhead""","0.04078314337568291","0.736212196315626","0.29727710618218384","""off""","5","21.319999999999997"
"38","130","""schwarz_alternative""","true","0","5","false","0.0208541958496573","""showerhead""","0.043132387279328825","0.736212196315626","0.43494936979539","""off""","5","10.108"
"38","135","""schwarz_alternative""","true","0","5","false","0.0208541958496573","""showerhead""","0.043132387279328825","0.6023545764519285","0.43494936979539","""off""","5","9.508000000000003"
"38","170","""schwarz_alternative""","true","0","5","false","0.0208541958496573","""showerhead""","0.043132387279328825","0.5440414987939736","0.43494936979539","""off""","5","8.708000000000002"
"38","225","""schwarz_alternative""","true","0","5","false","0.01765965566103311","""showerhead""","0.09777750983618312","0.5440414987939736","0.43494936979539","""off""","5","7.071999999999999"
"38","275","""schwarz_alternative""","true","0","5","false","0.021335637132165648","""showerhead""","0.026782245667031735","0.5820178353070473","0.40991465639122565","""off""","5","7.007999999999997"
"39","5","""schwarz_alternative""","true","0","5","false","0.03043398048051114","""showerhead""","0.9945452982490158","0.9190541832393234","0.3520671349298985","""off""","5","29.58"
"40","5","""schwarz_alternative""","true","0","5","false","0.03916219300051607","""showerhead""","0.24007050484974157","0.23585070618070092","0.05429233320127047","""off""","5","29.58"
"41","5","""schwarz_alternative""","true","0","5","false","0.017341252596441203","""showerhead""","0.1526059803871299","0.7190579170451047","0.4847467157906379","""off""","5","13.68"
"41","10","""schwarz_alternative""","true","0","5","false","0.017341252596441203","""showerhead""","0.1526059803871299","0.6988300981176363","0.4847467157906379","""off""","5","11.008000000000003"
"41","15","""schwarz_alternative""","true","0","5","false","0.017341252596441203","""showerhead""","0.1526059803871299","0.6988300981176363","0.22409894592779073","""off""","5","10.908000000000001"
"41","30","""schwarz_alternative""","true","0","5","false","0.017341252596441203","""showerhead""","0.1526059803871299","0.8142890378220755","0.22409894592779073","""off""","5","9.808000000000002"
"41","50","""schwarz_alternative""","true","0","5","false","0.017341252596441203","""showerhead""","0.1526059803871299","0.8424241443513099","0.3142302235150645","""off""","5","9.708"
"41","130","""schwarz_alternative""","true","0","5","false","0.017341252596441203","""showerhead""","0.1526059803871299","0.7723204561324306","0.3142302235150645","""off""","5","9.608"
"41","180","""schwarz_alternative""","true","0","5","false","0.01944371853196689","""showerhead""","0.1526059803871299","0.7723204561324306","0.3142302235150645","""off""","5","8.008000000000001"
"42","5","""schwarz_alternative""","true","0","5","false","0.009956923634113463","""showerhead""","0.6853739908277152","0.8502601610314774","0.37721018953740193","""off""","5","29.58"
"43","5","""schwarz_alternative""","true","0","5","false","0.03661984213318836","""showerhead""","0.5446676387932189","0.6725121497094462","0.6678503762628389","""off""","5","29.58"
"44","5","""schwarz_alternative""","true","0","5","false","0.007208518484472086","""showerhead""","0.1429627688729005","0.9828824326735239","0.9765649672004812","""off""","5","25.080000000000002"
"44","10","""schwarz_alternative""","true","0","5","false","0.010208034926315812","""showerhead""","0.1429627688729005","0.9828824326735239","0.9765649672004812","""off""","5","22.28"
"44","15","""schwarz_alternative""","true","0","5","false","0.010208034926315812","""showerhead""","0.1429627688729005","0.9828824326735239","1","""off""","5","21.480000000000004"
"44","45","""schwarz_alternative""","true","0","5","false","0.010208034926315812","""showerhead""","0","0.9828824326735239","1","""off""","5","20.58"
"44","55","""schwarz_alternative""","true","0","5","false","0.015220379999107813","""showerhead""","0","0.9828824326735239","1","""off""","5","14.28"
"44","85","""schwarz_alternative""","true","0","5","false","0.015220379999107813","""showerhead""","0","0.9398376106972018","0.9113717375211577","""off""","5","12.108"
"44","95","""schwarz_alternative""","true","0","5","false","0.020131180567371305","""showerhead""","0","0.9398376106972018","0.9113717375211577","""off""","5","10.207999999999998"
"44","120","""schwarz_alternative""","true","0","5","false","0.020131180567371305","""showerhead""","0.05319964772880669","0.8081502802836885","0.902831108364996","""off""","5","9.808"
"44","125","""schwarz_alternative""","true","0","5","false","0.020131180567371305","""showerhead""","0","0.8081502802836885","0.902831108364996","""off""","5","9.708"
"44","130","""schwarz_alternative""","true","0","5","false","0.020131180567371305","""showerhead""","0","0.8805305660593937","0.902831108364996","""off""","5","8.936"
"44","170","""schwarz_alternative""","true","0","5","false","0.021946675834708506","""showerhead""","0","0.843589152438094","1","""off""","5","6.172000000000001"
"45","5","""schwarz_alternative""","true","0","5","false","0.0045274291025308635","""showerhead""","0.9734188641654588","0.2042717593301433","0.5406287311815594","""off""","5","26.580000000000002"
"45","30","""schwarz_alternative""","true","0","5","false","0.0045274291025308635","""showerhead""","0.9734188641654588","0.20334844027368967","0.5742861707725447","""off""","5","26.279999999999998"
"45","50","""schwarz_alternative""","true","0","5","false","0.0045274291025308635","""showerhead""","0.9659155008915521","0.20334844027368967","0.5742861707725447","""off""","5","25.98"
"45","95","""schwarz_alternative""","true","0","5","false","0.008849796625060666","""showerhead""","0.9659155008915521","0.20334844027368967","0.5742861707725447","""off""","5","19.280000000000005"
"45","250","""schwarz_alternative""","true","0","5","false","0.008746363714749126","""showerhead""","0.9357179167827089","0","0.2856378968030733","""off""","5","18.964"
"45","255","""schwarz_alternative""","true","0","5","false","0.008746363714749126","""showerhead""","0.9357179167827089","0","0.2917292536826285","""off""","5","18.28"
"45","285","""schwarz_alternative""","true","0","5","false","0.012041263591799488","""showerhead""","0.9357179167827089","0","0.2917292536826285","""off""","5","17.879999999999995"
"46","5","""schwarz_alternative""","true","0","5","false","0.032767109605755206","""showerhead""","0.5651332339356179","0.48182084877290543","0.9392281477266655","""off""","5","29.58"
"47","5","""schwarz_alternative""","true","0","5","false","0.029360040271740613","""showerhead""","0.13462202348666175","0.5468992237118864","0.7457150744764394","""off""","5","41.02"
"47","10","""schwarz_alternative""","true","0","5","false","0.03005227581554741","""showerhead""","0.13462202348666175","0.5468992237118864","0.7457150744764394","""off""","5","32.72"
"47","55","""schwarz_alternative""","true","0","5","false","0.03005227581554741","""showerhead""","0.13462202348666175","0.5468992237118864","0.7291276305974228","""off""","5","28.72"
"47","95","""schwarz_alternative""","true","0","5","false","0.025268086580711138","""showerhead""","0.13462202348666175","0.5468992237118864","0.7291276305974228","""off""","5","21.72"
"47","110","""schwarz_alternative""","true","0","5","false","0.01927418834598433","""showerhead""","0.13462202348666175","0.5468992237118864","0.7291276305974228","""off""","5","8.387999999999998"
"47","165","""schwarz_alternative""","true","0","5","false","0.01927418834598433","""showerhead""","0.13017896463142115","0.49888215398441177","0.5133617929255841","""off""","5","8.088000000000001"
"47","185","""schwarz_alternative""","true","0","5","false","0.01820805528856676","""showerhead""","0.13017896463142115","0.49888215398441177","0.5133617929255841","""off""","5","7.572000000000003"
"48","5","""schwarz_alternative""","true","0","5","false","0.00770250563292949","""showerhead""","0.10996840956211063","0.10046445074246768","0.730041614333845","""off""","5","12.012000000000002"
"48","30","""schwarz_alternative""","true","0","5","false","0.00984535316292963","""showerhead""","0.0701460545372935","0.10046445074246768","0.730041614333845","""off""","5","11.411999999999999"
"48","115","""schwarz_alternative""","true","0","5","false","0.009624266832073807","""showerhead""","0.0701460545372935","0.2872239990017338","0.7464214565201758","""off""","5","10.864"
"48","120","""schwarz_alternative""","true","0","5","false","0.009624266832073807","""showerhead""","0.0701460545372935","0.2872239990017338","0.8793415330974156","""off""","5","10.78"
"48","160","""schwarz_alternative""","true","0","5","false","0.010538420073850967","""showerhead""","0.12994486202188016","0.2872239990017338","0.838702536721615","""off""","5","10.012000000000002"
"48","165","""schwarz_alternative""","true","0","5","false","0.010538420073850967","""showerhead""","0.12994486202188016","0.2872239990017338","0.6327567194131359","""off""","5","9.112"
"49","5","""schwarz_alternative""","true","0","5","false","0.027939230564266154","""showerhead""","0.7962433794092169","0.5347066514404396","0.920643377288413","""off""","5","29.58"
"49","225","""schwarz_alternative""","true","0","5","false","0.01688034848797893","""showerhead""","0.7797993525628883","0.2209473099016313","1","""off""","5","22.412"
"49","270","""schwarz_alternative""","true","0","5","false","0.01688034848797893","""showerhead""","0.7139834489135525","0.2209473099016313","1","""off""","5","22.312000000000005"
"50","5","""schwarz_alternative""","true","0","5","false","0.031112886500489975","""showerhead""","0.8214241472207523","0.30584922832992334","0.06533925049401745","""off""","5","29.58"
