"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","p_leader_social*","p_mainstream_social*","p_hedonistic_social*","policy*","num-replicates","best-fitness-so-far"
"17","40","""schwarz""","true","0","5","false","0.028696785999561953","""showerhead""","0.06510737610602063","0.47601379427935353","0.39021666584408093","""off""","5","1062.42"
"17","45","""schwarz""","true","0","5","false","0.028696785999561953","""showerhead""","0.06510737610602063","0.5282988476398417","0.39021666584408093","""off""","5","1062.22"
"17","70","""schwarz""","true","0","5","false","0.028696785999561953","""showerhead""","0.19602975107593526","0.5282988476398417","0.39021666584408093","""off""","5","1060.62"
"17","105","""schwarz""","true","0","5","false","0.027167193044868046","""showerhead""","0.19602975107593526","0.49735701580580705","0.09051626564706755","""off""","5","1059.52"
"17","165","""schwarz""","true","0","5","false","0.02256149245159503","""showerhead""","0.19602975107593526","0.49735701580580705","0.09051626564706755","""off""","5","1054.52"
"17","170","""schwarz""","true","0","5","false","0.0225310831869669","""showerhead""","0.19602975107593526","0.49735701580580705","0.09051626564706755","""off""","5","1045.12"
"17","195","""schwarz""","true","0","5","false","0.0225310831869669","""showerhead""","0.19602975107593526","0.4951742583535773","0.09051626564706755","""off""","5","50.32000000000001"
"17","235","""schwarz""","true","0","5","false","0.016344963339494898","""showerhead""","0.19602975107593526","0.4951742583535773","0.09051626564706755","""off""","5","29.92"
"17","240","""schwarz""","true","0","5","false","0.016344963339494898","""showerhead""","0.19602975107593526","0.4951742583535773","0.12924837486254892","""off""","5","28.92"
"17","255","""schwarz""","true","0","5","false","0.016344963339494898","""showerhead""","0.19602975107593526","0.4951742583535773","0","""off""","5","28.520000000000003"
"17","260","""schwarz""","true","0","5","false","0.016344963339494898","""showerhead""","0.19602975107593526","0.6240304270355543","0","""off""","5","25.72"
"17","265","""schwarz""","true","0","5","false","0.016344963339494898","""showerhead""","0.19602975107593526","0.6240304270355543","0.03928665855099789","""off""","5","23.119999999999997"
"17","270","""schwarz""","true","0","5","false","0.016344963339494898","""showerhead""","0.19602975107593526","0.6240304270355543","0.003006886206545066","""off""","5","21.939999999999998"
"17","275","""schwarz""","true","0","5","false","0.016344963339494898","""showerhead""","0.19602975107593526","0.7488257851823481","0.003006886206545066","""off""","5","14.44"
"17","290","""schwarz""","true","0","5","false","0.016344963339494898","""showerhead""","0.2681385926914171","0.8230602554279232","0.003006886206545066","""off""","5","13.580000000000002"
"18","5","""schwarz""","true","0","5","false","0.009260798228072529","""showerhead""","0.6490102516346312","0.5911878828706141","0.3807752067186926","""off""","5","26.080000000000002"
"18","10","""schwarz""","true","0","5","false","0.009260798228072529","""showerhead""","0.6490102516346312","0.5911878828706141","0.5194028432494419","""off""","5","24.580000000000002"
"18","20","""schwarz""","true","0","5","false","0.009808467708730737","""showerhead""","0.6490102516346312","0.445497332909764","0.5194028432494419","""off""","5","21.48"
"18","30","""schwarz""","true","0","5","false","0.009808467708730737","""showerhead""","0.34383340352317915","0.445497332909764","0.5194028432494419","""off""","5","18.48"
"18","50","""schwarz""","true","0","5","false","0.009808467708730737","""showerhead""","0.26465226796830016","0.445497332909764","0.5194028432494419","""off""","5","16.48"
"18","70","""schwarz""","true","0","5","false","0.009808467708730737","""showerhead""","0.28113525726441635","0.445497332909764","0.5235038382760328","""off""","5","15.980000000000002"
"18","80","""schwarz""","true","0","5","false","0.009808467708730737","""showerhead""","0.28113525726441635","0.5241748289911098","0.5235038382760328","""off""","5","15.08"
"18","155","""schwarz""","true","0","5","false","0.009808467708730737","""showerhead""","0.1774768881419895","0.5241748289911098","0.4116250601978802","""off""","5","14.364"
"18","185","""schwarz""","true","0","5","false","0.009808467708730737","""showerhead""","0.1774768881419895","0.5241748289911098","0.3687580713205785","""off""","5","13.48"
"18","240","""schwarz""","true","0","5","false","0.011389396688722441","""showerhead""","0.1774768881419895","0.5198213850012405","0.3687580713205785","""off""","5","12.892000000000003"
"18","255","""schwarz""","true","0","5","false","0.011389396688722441","""showerhead""","0.10950912503160576","0.5198213850012405","0.3687580713205785","""off""","5","12.192"
"18","265","""schwarz""","true","0","5","false","0.011389396688722441","""showerhead""","0","0.6240361665297174","0.3687580713205785","""off""","5","9.164"
"19","5","""schwarz""","true","0","5","false","0.02007537957026868","""showerhead""","0.6448850292938964","0.28725909576389197","0.9609937884729022","""off""","5","24.311999999999994"
"19","10","""schwarz""","true","0","5","false","0.02007537957026868","""showerhead""","0.9116851504768466","0.28725909576389197","0.9609937884729022","""off""","5","21.012000000000004"
"19","25","""schwarz""","true","0","5","false","0.018984161134003995","""showerhead""","0.9116851504768466","0.28725909576389197","0.9609937884729022","""off""","5","20.912"
"19","35","""schwarz""","true","0","5","false","0.018984161134003995","""showerhead""","0.9116851504768466","0.28880650834168925","0.9609937884729022","""off""","5","19.812"
"19","75","""schwarz""","true","0","5","false","0.018984161134003995","""showerhead""","0.9638854570326042","0.28880650834168925","0.9763370144528544","""off""","5","19.711999999999996"
"19","120","""schwarz""","true","0","5","false","0.01823631781998609","""showerhead""","0.938703025218559","0.27278368329931396","1","""off""","5","18.012"
"19","230","""schwarz""","true","0","5","false","0.01650761061986889","""showerhead""","0.8722994879343687","0.3556116772573742","1","""off""","5","17.112"
"19","280","""schwarz""","true","0","5","false","0.01650761061986889","""showerhead""","0.8278929078487043","0.3556116772573742","1","""off""","5","17.012"
"19","290","""schwarz""","true","0","5","false","0.01650761061986889","""showerhead""","0.8702164217971777","0.3556116772573742","1","""off""","5","16.164"
"20","5","""schwarz""","true","0","5","false","0.007514130388563474","""showerhead""","0.2548058204195084","0.6720445240604233","0.6694795586289012","""off""","5","25.380000000000003"
"20","10","""schwarz""","true","0","5","false","0.007514130388563474","""showerhead""","0.2548058204195084","0.5452016300422817","0.6694795586289012","""off""","5","22.080000000000002"
"20","20","""schwarz""","true","0","5","false","0.007514130388563474","""showerhead""","0.2548058204195084","0.4185029042336893","0.6694795586289012","""off""","5","21.48"
"20","25","""schwarz""","true","0","5","false","0.007754710638362362","""showerhead""","0.2548058204195084","0.4185029042336893","0.6694795586289012","""off""","5","19.080000000000005"
"20","45","""schwarz""","true","0","5","false","0.007754710638362362","""showerhead""","0.2548058204195084","0.4185029042336893","0.8409150042857594","""off""","5","18.88"
"20","50","""schwarz""","true","0","5","false","0.009257323790315745","""showerhead""","0.2548058204195084","0.4185029042336893","0.8409150042857594","""off""","5","16.680000000000003"
"20","55","""schwarz""","true","0","5","false","0.009257323790315745","""showerhead""","0.2548058204195084","0.4185029042336893","0.74568559693954","""off""","5","15.580000000000002"
"20","65","""schwarz""","true","0","5","false","0.009257323790315745","""showerhead""","0.08454147075463084","0.4185029042336893","0.74568559693954","""off""","5","12.98"
"20","70","""schwarz""","true","0","5","false","0.009257323790315745","""showerhead""","0.08905883234622394","0.4185029042336893","0.74568559693954","""off""","5","12.564"
"20","120","""schwarz""","true","0","5","false","0.011640870446774613","""showerhead""","0.08905883234622394","0.4041387708817094","0.6322143939614349","""off""","5","11.664"
"20","135","""schwarz""","true","0","5","false","0.011640870446774613","""showerhead""","0.08905883234622394","0.543265836589335","0.8051868289946527","""off""","5","10.212"
"20","145","""schwarz""","true","0","5","false","0.011640870446774613","""showerhead""","0.08905883234622394","0.4407754270480609","0.8051868289946527","""off""","5","9.512"
"20","160","""schwarz""","true","0","5","false","0.010727835425787913","""showerhead""","0","0.4407754270480609","0.9309326622647182","""off""","5","7.840000000000002"
"20","175","""schwarz""","true","0","5","false","0.010547753485698157","""showerhead""","0","0.4407754270480609","0.9309326622647182","""off""","5","7.440000000000003"
"21","5","""schwarz""","true","0","5","false","0.029842455207406384","""showerhead""","0.6852897433307543","0.2371731242794377","0.4819691185318188","""off""","5","1061.22"
"21","70","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","0.6852897433307543","0.12352533479916461","0.6892576253609994","""off""","5","1059.92"
"21","105","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","0.6575393861773494","0.3311138723056951","0.6892576253609994","""off""","5","1057.92"
"21","110","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","0.7145343871372268","0.3311138723056951","0.6892576253609994","""off""","5","52.22"
"21","125","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","1","0.3311138723056951","0.729032123920682","""off""","5","41.22"
"21","130","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","1","0.374780096114843","0.729032123920682","""off""","5","35.24"
"21","140","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","1","0.3851856822340306","0.729032123920682","""off""","5","33.239999999999995"
"21","150","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","1","0.3851856822340306","0.7191577920607104","""off""","5","32.012"
"21","155","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","1","0.3851856822340306","0.7412391603041979","""off""","5","30.212000000000003"
"21","170","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","1","0.3851856822340306","0.8760243977648561","""off""","5","30.012000000000004"
"21","175","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","1","0.3851856822340306","1","""off""","5","26.112"
"21","190","""schwarz""","true","0","5","false","0.029895233166406993","""showerhead""","1","0.4647225046816086","1","""off""","5","24.412"
"21","195","""schwarz""","true","0","5","false","0.027568024758360538","""showerhead""","1","0.4647225046816086","1","""off""","5","22.112"
"21","220","""schwarz""","true","0","5","false","0.027568024758360538","""showerhead""","1","0.6173638560818187","1","""off""","5","18.764"
"21","225","""schwarz""","true","0","5","false","0.027568024758360538","""showerhead""","1","0.6173638560818187","0.9886048395930986","""off""","5","17.880000000000003"
"21","245","""schwarz""","true","0","5","false","0.033312234050764084","""showerhead""","1","0.6173638560818187","0.9886048395930986","""off""","5","17.612000000000002"
"21","250","""schwarz""","true","0","5","false","0.033312234050764084","""showerhead""","0.975149848240978","0.6173638560818187","0.9886048395930986","""off""","5","16.512"
"22","5","""schwarz""","true","0","5","false","0.02926459343267684","""showerhead""","0.4184420225254252","0.5044762565128316","0.8741829191522674","""off""","5","1057.12"
"22","10","""schwarz""","true","0","5","false","0.02926459343267684","""showerhead""","0.625852663421656","0.5044762565128316","0.8741829191522674","""off""","5","46.82"
"22","15","""schwarz""","true","0","5","false","0.02926459343267684","""showerhead""","0.625852663421656","0.5044762565128316","0.8980209996432506","""off""","5","43.82"
"22","20","""schwarz""","true","0","5","false","0.02926459343267684","""showerhead""","0.5523403548175905","0.5044762565128316","0.8980209996432506","""off""","5","41.519999999999996"
"22","60","""schwarz""","true","0","5","false","0.024845778054467787","""showerhead""","0.5523403548175905","0.5044762565128316","0.8980209996432506","""off""","5","36.220000000000006"
"22","75","""schwarz""","true","0","5","false","0.024845778054467787","""showerhead""","0.5523403548175905","0.592590766422462","0.8980209996432506","""off""","5","21.72"
"22","85","""schwarz""","true","0","5","false","0.024845778054467787","""showerhead""","0.5523403548175905","0.592590766422462","0.9653501933225741","""off""","5","19.619999999999997"
"22","115","""schwarz""","true","0","5","false","0.021173007236859016","""showerhead""","0.5523403548175905","0.592590766422462","0.9653501933225741","""off""","5","14.24"
"22","125","""schwarz""","true","0","5","false","0.021173007236859016","""showerhead""","0.5523403548175905","0.592590766422462","1","""off""","5","12.739999999999998"
"22","195","""schwarz""","true","0","5","false","0.021173007236859016","""showerhead""","0.6060450475561118","0.6826965105784157","0.9438292047737035","""off""","5","12.479999999999999"
"22","205","""schwarz""","true","0","5","false","0.021173007236859016","""showerhead""","0.6060450475561118","0.6845332331557366","0.9438292047737035","""off""","5","11.964"
"22","240","""schwarz""","true","0","5","false","0.021173007236859016","""showerhead""","0.5248820796435314","0.6845332331557366","0.9438292047737035","""off""","5","10.512"
"22","285","""schwarz""","true","0","5","false","0.021173007236859016","""showerhead""","0.5248820796435314","0.70694860053361","0.9438292047737035","""off""","5","10.364"
"23","5","""schwarz""","true","0","5","false","0.03870667106469028","""showerhead""","0.7709512134051847","0.5907143911462049","0.37111208131309037","""off""","5","1062.62"
"23","15","""schwarz""","true","0","5","false","0.03870667106469028","""showerhead""","0.861562963301137","0.5907143911462049","0.37111208131309037","""off""","5","57.620000000000005"
"23","30","""schwarz""","true","0","5","false","0.03870667106469028","""showerhead""","0.861562963301137","0.6257764751701986","0.37111208131309037","""off""","5","55.919999999999995"
"23","35","""schwarz""","true","0","5","false","0.03870667106469028","""showerhead""","0.861562963301137","0.6536390279560698","0.3979270924391133","""off""","5","52.120000000000005"
"23","45","""schwarz""","true","0","5","false","0.03870667106469028","""showerhead""","0.861562963301137","0.6536390279560698","0.3108876331795577","""off""","5","51.92"
"23","50","""schwarz""","true","0","5","false","0.03651295135989532","""showerhead""","0.861562963301137","0.6536390279560698","0.3108876331795577","""off""","5","50.81999999999999"
"23","55","""schwarz""","true","0","5","false","0.03619944627292474","""showerhead""","0.861562963301137","0.6536390279560698","0.3108876331795577","""off""","5","37.42"
"23","85","""schwarz""","true","0","5","false","0.02928838015666694","""showerhead""","0.8078959526354754","0.6536390279560698","0.0881226087900489","""off""","5","36.120000000000005"
"23","105","""schwarz""","true","0","5","false","0.02928838015666694","""showerhead""","0.8078959526354754","0.6536390279560698","0.14256352451825258","""off""","5","34.04"
"23","110","""schwarz""","true","0","5","false","0.029340445034158072","""showerhead""","0.8078959526354754","0.6536390279560698","0.2078470705224308","""off""","5","30.14"
"23","115","""schwarz""","true","0","5","false","0.029340445034158072","""showerhead""","0.8078959526354754","0.8390399541393663","0.2078470705224308","""off""","5","20.812000000000005"
"23","120","""schwarz""","true","0","5","false","0.029340445034158072","""showerhead""","0.8078959526354754","0.8390399541393663","0.20348831384062002","""off""","5","20.664"
"23","165","""schwarz""","true","0","5","false","0.029340445034158072","""showerhead""","0.8001457551380642","0.8530715125338008","0.1856019756830768","""off""","5","19.364"
"23","185","""schwarz""","true","0","5","false","0.029340445034158072","""showerhead""","0.8001457551380642","0.8530715125338008","0.3003093685474634","""off""","5","19.28"
"23","230","""schwarz""","true","0","5","false","0.029340445034158072","""showerhead""","0.8001457551380642","0.810442154262101","0.481360973783813","""off""","5","18.264000000000003"
"23","250","""schwarz""","true","0","5","false","0.029340445034158072","""showerhead""","0.8001457551380642","0.810442154262101","0.5530845367395918","""off""","5","16.764"
"24","5","""schwarz""","true","0","5","false","0.023934024131304313","""showerhead""","0.7112439329567416","0.6007299513097268","0.982145533247642","""off""","5","14.864000000000003"
"24","275","""schwarz""","true","0","5","false","0.022733217105920047","""showerhead""","0.7069646489870907","0.6007299513097268","0.9528249708581369","""off""","5","14.764000000000001"
"24","300","""schwarz""","true","0","5","false","0.022611668379363913","""showerhead""","0.6856623179069504","0.6007299513097268","0.9528249708581369","""off""","5","13.312"
"25","5","""schwarz""","true","0","5","false","0.020156574997830506","""showerhead""","0.012014620791316877","0.855676658821493","0.4684954744952392","""off""","5","24.52"
"25","10","""schwarz""","true","0","5","false","0.015138634790581265","""showerhead""","0.012014620791316877","0.855676658821493","0.4684954744952392","""off""","5","12.620000000000003"
"25","15","""schwarz""","true","0","5","false","0.015138634790581265","""showerhead""","0.012014620791316877","0.8543233911384304","0.4684954744952392","""off""","5","12.08"
"25","30","""schwarz""","true","0","5","false","0.015138634790581265","""showerhead""","0","0.8543233911384304","0.4684954744952392","""off""","5","11.108"
"25","50","""schwarz""","true","0","5","false","0.015138634790581265","""showerhead""","0","0.7859780208648135","0.43503018940271004","""off""","5","10.68"
"25","80","""schwarz""","true","0","5","false","0.015138634790581265","""showerhead""","0","0.7175608409943629","0.5449649868838664","""off""","5","9.540000000000001"
"25","100","""schwarz""","true","0","5","false","0.015138634790581265","""showerhead""","0","0.7175608409943629","0.671755332180705","""off""","5","9.108"
"25","110","""schwarz""","true","0","5","false","0.014562937350113762","""showerhead""","0","0.7175608409943629","0.671755332180705","""off""","5","8.364"
"25","140","""schwarz""","true","0","5","false","0.014562937350113762","""showerhead""","0","0.7751273707427697","0.7197691970537182","""off""","5","7.792000000000002"
"26","5","""schwarz""","true","0","5","false","0.034836855198570806","""showerhead""","0.33399923362593664","0.7162712846179421","0.6281541433010752","""off""","5","1062.72"
"26","15","""schwarz""","true","0","5","false","0.034836855198570806","""showerhead""","0.33399923362593664","0.7855037987624733","0.6829827800628265","""off""","5","1060.6200000000001"
"26","20","""schwarz""","true","0","5","false","0.034836855198570806","""showerhead""","0.33399923362593664","0.7855037987624733","0.6873142267999193","""off""","5","1060.52"
"26","35","""schwarz""","true","0","5","false","0.034836855198570806","""showerhead""","0.33399923362593664","0.7855037987624733","0.8457492505934712","""off""","5","55.92"
"26","40","""schwarz""","true","0","5","false","0.034836855198570806","""showerhead""","0.33399923362593664","0.7855037987624733","0.6962237991556985","""off""","5","55.22"
"26","50","""schwarz""","true","0","5","false","0.034836855198570806","""showerhead""","0.33399923362593664","0.9547989119003044","0.6962237991556985","""off""","5","43.32000000000001"
"26","55","""schwarz""","true","0","5","false","0.034836855198570806","""showerhead""","0.3981886276733312","0.9547989119003044","0.6962237991556985","""off""","5","33.82"
"26","60","""schwarz""","true","0","5","false","0.034836855198570806","""showerhead""","0.5186357869475802","0.9547989119003044","0.6962237991556985","""off""","5","20.220000000000002"
"26","65","""schwarz""","true","0","5","false","0.034836855198570806","""showerhead""","0.5186357869475802","0.9547989119003044","0.734916963012468","""off""","5","19.92"
"26","70","""schwarz""","true","0","5","false","0.034836855198570806","""showerhead""","0.5186357869475802","0.936829658543769","0.734916963012468","""off""","5","13.892"
"26","100","""schwarz""","true","0","5","false","0.03772826141303394","""showerhead""","0.5186357869475802","1","0.9644642593494431","""off""","5","11.591999999999999"
"26","105","""schwarz""","true","0","5","false","0.03772826141303394","""showerhead""","0.5186357869475802","1","0.8546958073891788","""off""","5","10.291999999999998"
"26","130","""schwarz""","true","0","5","false","0.03772826141303394","""showerhead""","0.4980469310606335","1","0.8546958073891788","""off""","5","9.492"
"26","160","""schwarz""","true","0","5","false","0.03772826141303394","""showerhead""","0.4980469310606335","1","0.8665483547688996","""off""","5","8.192"
"27","5","""schwarz""","true","0","5","false","0.005918073744943883","""showerhead""","0.9760934201781429","0.8662183416221717","0.6835807015871912","""off""","5","1029.48"
"27","10","""schwarz""","true","0","5","false","0.005918073744943883","""showerhead""","1","0.8662183416221717","0.6835807015871912","""off""","5","1029.38"
"27","15","""schwarz""","true","0","5","false","0.005918073744943883","""showerhead""","0.8839767420009792","0.8662183416221717","0.6835807015871912","""off""","5","1029.28"
"27","25","""schwarz""","true","0","5","false","0.005918073744943883","""showerhead""","0.8421442639312837","0.8867613314499978","0.6835807015871912","""off""","5","1029.08"
"27","30","""schwarz""","true","0","5","false","0.007248760413155921","""showerhead""","0.8421442639312837","0.8867613314499978","0.6835807015871912","""off""","5","1028.88"
"27","35","""schwarz""","true","0","5","false","0.007248760413155921","""showerhead""","0.8421442639312837","0.8982903950011897","0.6835807015871912","""off""","5","1028.68"
"27","60","""schwarz""","true","0","5","false","0.010278487018259008","""showerhead""","0.8421442639312837","0.884442694561796","0.6835807015871912","""off""","5","1028.38"
"27","70","""schwarz""","true","0","5","false","0.016707606162657915","""showerhead""","0.8421442639312837","0.884442694561796","0.6739079218702793","""off""","5","1027.78"
"27","75","""schwarz""","true","0","5","false","0.016707606162657915","""showerhead""","0.8421442639312837","0.884442694561796","0.7288079274602017","""off""","5","1027.58"
"27","80","""schwarz""","true","0","5","false","0.016707606162657915","""showerhead""","0.8048812745580717","0.884442694561796","0.7288079274602017","""off""","5","27.48"
"27","95","""schwarz""","true","0","5","false","0.01773605839226765","""showerhead""","0.8048812745580717","0.884442694561796","0.5522864371290336","""off""","5","26.28"
"27","105","""schwarz""","true","0","5","false","0.02372906347204535","""showerhead""","0.8048812745580717","0.884442694561796","0.5522864371290336","""off""","5","24.68"
"27","110","""schwarz""","true","0","5","false","0.02372906347204535","""showerhead""","0.7314532493691116","0.884442694561796","0.5522864371290336","""off""","5","21.78"
"27","125","""schwarz""","true","0","5","false","0.02372906347204535","""showerhead""","0.6272519976360892","0.884442694561796","0.5522864371290336","""off""","5","17.78"
"27","130","""schwarz""","true","0","5","false","0.02372906347204535","""showerhead""","0.5285674400090316","0.884442694561796","0.5522864371290336","""off""","5","13.564"
"27","135","""schwarz""","true","0","5","false","0.02372906347204535","""showerhead""","0.548435756112079","0.884442694561796","0.5522864371290336","""off""","5","12.240000000000002"
"28","5","""schwarz""","true","0","5","false","0.008861017545634061","""showerhead""","0.39613440669888855","0.29394804813817077","0.6551949861258312","""off""","5","17.080000000000002"
"28","15","""schwarz""","true","0","5","false","0.008861017545634061","""showerhead""","0.2720993489801685","0.29394804813817077","0.6551949861258312","""off""","5","15.364"
"28","20","""schwarz""","true","0","5","false","0.008861017545634061","""showerhead""","0.2720993489801685","0.29394804813817077","0.6397197436420471","""off""","5","14.264"
"28","25","""schwarz""","true","0","5","false","0.008861017545634061","""showerhead""","0.2720993489801685","0.3220701965711658","0.6397197436420471","""off""","5","13.964000000000002"
"28","40","""schwarz""","true","0","5","false","0.00932158948640712","""showerhead""","0.2720993489801685","0.3220701965711658","0.725455928301391","""off""","5","13.88"
"28","50","""schwarz""","true","0","5","false","0.012208028521087108","""showerhead""","0.24062680943981668","0.3220701965711658","0.725455928301391","""off""","5","12.612"
"28","70","""schwarz""","true","0","5","false","0.012208028521087108","""showerhead""","0.24062680943981668","0.4293345144499421","0.725455928301391","""off""","5","11.111999999999998"
"28","85","""schwarz""","true","0","5","false","0.012208028521087108","""showerhead""","0.20553581421819983","0.44571664578395953","0.725455928301391","""off""","5","11.012"
"28","100","""schwarz""","true","0","5","false","0.012208028521087108","""showerhead""","0.20553581421819983","0.44571664578395953","0.8104168053640305","""off""","5","10.364"
"28","170","""schwarz""","true","0","5","false","0.012208028521087108","""showerhead""","0.20553581421819983","0.4349928674526893","0.8240018357823699","""off""","5","9.98"
"28","200","""schwarz""","true","0","5","false","0.012208028521087108","""showerhead""","0.13494042056082095","0.4349928674526893","0.8240018357823699","""off""","5","9.392000000000001"
"29","5","""schwarz""","true","0","5","false","0.007447716310649688","""showerhead""","0.9654884190213234","0.4286239481412819","0.5140116175792019","""off""","5","25.979999999999997"
"29","25","""schwarz""","true","0","5","false","0.007447716310649688","""showerhead""","1","0.3977232879260835","0.5489094791108272","""off""","5","25.879999999999995"
"29","55","""schwarz""","true","0","5","false","0.007447716310649688","""showerhead""","1","0.22122127470026262","0.5693998412107881","""off""","5","25.38"
"29","65","""schwarz""","true","0","5","false","0.007447716310649688","""showerhead""","0.9136309302650202","0.15563843338607625","0.5693998412107881","""off""","5","23.88"
"29","75","""schwarz""","true","0","5","false","0.007447716310649688","""showerhead""","0.9136309302650202","0.15563843338607625","0.6382214103191838","""off""","5","23.48"
"29","85","""schwarz""","true","0","5","false","0.007447716310649688","""showerhead""","0.7617841877756442","0.15563843338607625","0.6382214103191838","""off""","5","21.580000000000002"
"29","115","""schwarz""","true","0","5","false","0.007447716310649688","""showerhead""","0.6595233543715558","0.17265334677282773","0.6382214103191838","""off""","5","20.979999999999997"
"29","130","""schwarz""","true","0","5","false","0.007447716310649688","""showerhead""","0.6595233543715558","0.1643266281368809","0.6382214103191838","""off""","5","20.880000000000003"
"29","150","""schwarz""","true","0","5","false","0.011922156599279334","""showerhead""","0.6595233543715558","0.1643266281368809","0.6382214103191838","""off""","5","17.212"
"29","215","""schwarz""","true","0","5","false","0.011922156599279334","""showerhead""","0.576249026708056","0.13060085870601387","0.5949099141101108","""off""","5","17.112"
"29","260","""schwarz""","true","0","5","false","0.011922156599279334","""showerhead""","0.576249026708056","0.27810928438284854","0.6575966589451641","""off""","5","15.964"
"30","5","""schwarz""","true","0","5","false","0.021778889495866944","""showerhead""","0.49513123122261893","0.1041886780070077","0.7730980050719479","""off""","5","1047.32"
"30","10","""schwarz""","true","0","5","false","0.021778889495866944","""showerhead""","0.487795470973237","0.1041886780070077","0.7730980050719479","""off""","5","51.72"
"30","20","""schwarz""","true","0","5","false","0.021778889495866944","""showerhead""","0.487795470973237","0.2013330514001597","0.7730980050719479","""off""","5","45.72"
"30","40","""schwarz""","true","0","5","false","0.021778889495866944","""showerhead""","0.487795470973237","0.2013330514001597","0.6620351524561793","""off""","5","43.42"
"30","55","""schwarz""","true","0","5","false","0.016055362257973972","""showerhead""","0.487795470973237","0.21007744192953653","0.6620351524561793","""off""","5","25.012"
"30","65","""schwarz""","true","0","5","false","0.016055362257973972","""showerhead""","0.5129452129726044","0.21007744192953653","0.6620351524561793","""off""","5","22.212"
"30","90","""schwarz""","true","0","5","false","0.012567351416043024","""showerhead""","0.5129452129726044","0.21007744192953653","0.7522325736308652","""off""","5","17.612000000000002"
"30","120","""schwarz""","true","0","5","false","0.010109891421561988","""showerhead""","0.5194245460920531","0.1593944292159713","0.7522325736308652","""off""","5","15.312000000000003"
"30","125","""schwarz""","true","0","5","false","0.010109891421561988","""showerhead""","0.5194245460920531","0.25498552169068456","0.7522325736308652","""off""","5","14.764000000000001"
"30","130","""schwarz""","true","0","5","false","0.009704372692990121","""showerhead""","0.5194245460920531","0.25498552169068456","0.7522325736308652","""off""","5","14.664000000000003"
"30","230","""schwarz""","true","0","5","false","0.009704372692990121","""showerhead""","0.3223037448380276","0.25498552169068456","0.882733784478439","""off""","5","13.411999999999999"
"30","235","""schwarz""","true","0","5","false","0.010099861934622225","""showerhead""","0.3223037448380276","0.25498552169068456","0.882733784478439","""off""","5","13.312000000000001"
"30","240","""schwarz""","true","0","5","false","0.010099861934622225","""showerhead""","0.334217450964551","0.25498552169068456","0.882733784478439","""off""","5","12.364"
"30","245","""schwarz""","true","0","5","false","0.010211625551700803","""showerhead""","0.334217450964551","0.25498552169068456","0.882733784478439","""off""","5","12.312"
"31","5","""schwarz""","true","0","5","false","0.013819053125613856","""showerhead""","0.18777701426169913","0.4159221690240843","0.26616476088832386","""off""","5","19.040000000000003"
"31","10","""schwarz""","true","0","5","false","0.013819053125613856","""showerhead""","0.22061136893065364","0.4159221690240843","0.26616476088832386","""off""","5","18.64"
"31","15","""schwarz""","true","0","5","false","0.013819053125613856","""showerhead""","0.22061136893065364","0.4159221690240843","0.24740281459028696","""off""","5","18.52"
"31","40","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0.22061136893065364","0.4159221690240843","0.2769171239654458","""off""","5","14.111999999999998"
"31","55","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0.22061136893065364","0.5091845493042888","0.2769171239654458","""off""","5","14.064000000000004"
"31","65","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0.22061136893065364","0.5091845493042888","0.20410404143029115","""off""","5","14.012"
"31","70","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0.22061136893065364","0.5091845493042888","0.2914307665795661","""off""","5","13.192000000000004"
"31","95","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0.09447843704776479","0.5216364938388994","0.2914307665795661","""off""","5","12.62"
"31","110","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0.09938740395516489","0.5216364938388994","0.2914307665795661","""off""","5","12.44"
"31","115","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0.09938740395516489","0.5216364938388994","0.39434446347978475","""off""","5","11.192000000000002"
"31","165","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0.09938740395516489","0.5216364938388994","0.6073583790359007","""off""","5","10.964000000000002"
"31","170","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0.09938740395516489","0.6652790601519175","0.6073583790359007","""off""","5","10.064"
"31","215","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0","0.6981580371457506","0.6237727399543413","""off""","5","9.592000000000002"
"31","235","""schwarz""","true","0","5","false","0.012247069099599084","""showerhead""","0.13970001791836129","0.6981580371457506","0.6237727399543413","""off""","5","8.879999999999999"
