"search-number","evaluation","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","fitness","num-replicates","best-fitness-so-far"
"3","20","1000","""suslab""","""schwarz-alternative""","true","0","false","0.018834721030432475","""showerhead""","0.4637185139266707","0.49594926978083953","0.7009995967999993","29.073","4","28.15"
"3","24","1000","""suslab""","""schwarz-alternative""","true","0","false","0.018834721030432475","""showerhead""","0.6107156908283934","0.49594926978083953","0.7009995967999993","28.491","4","28.15"
"3","28","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.6107156908283934","0.49594926978083953","0.7009995967999993","28.5255","4","28.15"
"3","32","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.6107156908283934","0.5505820131488892","0.7009995967999993","28.607","4","28.15"
"3","36","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.732268198968263","0.5505820131488892","0.7009995967999993","29.133499999999998","4","28.15"
"3","40","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.732268198968263","0.5505820131488892","0.821532787599","28.688499999999998","4","28.15"
"3","44","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.7116338598177615","0.5505820131488892","0.821532787599","29.218999999999994","4","28.15"
"3","48","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.7116338598177615","0.5505820131488892","0.8769354143862127","28.458","4","28.15"
"3","52","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.6973509647205813","0.5505820131488892","0.8769354143862127","28.519499999999997","4","28.15"
"3","56","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.568099131134403","0.5505820131488892","0.8769354143862127","28.4865","4","28.15"
"3","60","1000","""suslab""","""schwarz-alternative""","true","0","false","0.011540851818089906","""showerhead""","0.568099131134403","0.5505820131488892","0.8769354143862127","28.9765","4","28.15"
"3","64","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.568099131134403","0.5505820131488892","0.7407709668432327","28.9335","4","28.15"
"3","68","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.568099131134403","0.5505820131488892","0.8327083952953743","29.0315","4","28.15"
"3","72","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.516975851513557","0.5505820131488892","0.8327083952953743","28.204","4","28.15"
"3","76","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.516975851513557","0.28189082616900657","0.8327083952953743","28.563499999999998","4","28.15"
"3","80","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.569595850182875","0.28189082616900657","0.8327083952953743","29.0935","4","28.15"
"3","84","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016643303311640732","""showerhead""","0.3720123490067818","0.28189082616900657","0.8327083952953743","28.66","4","28.15"
"3","88","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022225724979657184","""showerhead""","0.3720123490067818","0.28189082616900657","0.8327083952953743","28.9315","4","28.15"
"3","92","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022225724979657184","""showerhead""","0.3720123490067818","0.3617193927187239","0.8327083952953743","28.671000000000003","4","28.15"
"3","96","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022225724979657184","""showerhead""","0.3720123490067818","0.4710412954879223","0.8327083952953743","28.424999999999997","4","28.15"
"3","100","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022225724979657184","""showerhead""","0.3720123490067818","0.4025134564275482","0.8327083952953743","28.719499999999996","4","28.15"
"3","104","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022225724979657184","""showerhead""","0.3720123490067818","0.4025134564275482","0.8090405295099249","28.594500000000004","4","28.15"
"3","108","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022225724979657184","""showerhead""","0.3720123490067818","0.4025134564275482","0.8273642862315485","28.8575","4","28.15"
"3","112","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022225724979657184","""showerhead""","0.33512375886195445","0.4025134564275482","0.8090405295099249","27.915999999999997","4","27.915999999999997"
"3","116","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022225724979657184","""showerhead""","0.33512375886195445","0.4025134564275482","0.7831528302402794","29.2935","4","27.915999999999997"
"3","120","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022035123096647256","""showerhead""","0.33512375886195445","0.4025134564275482","0.8090405295099249","28.360500000000002","4","27.915999999999997"
"3","124","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022035123096647256","""showerhead""","0.3457167196314855","0.4025134564275482","0.8090405295099249","28.7075","4","27.915999999999997"
"3","128","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022035123096647256","""showerhead""","0.33512375886195445","0.3370673289940389","0.8090405295099249","28.108500000000003","4","27.915999999999997"
"3","132","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022035123096647256","""showerhead""","0.33512375886195445","0.3370673289940389","0.7925390085444411","29.011","4","27.915999999999997"
"3","136","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022035123096647256","""showerhead""","0.5373747405008259","0.3370673289940389","0.8090405295099249","28.927","4","27.915999999999997"
"3","140","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022035123096647256","""showerhead""","0.48067094962803397","0.3370673289940389","0.8090405295099249","28.564","4","27.915999999999997"
"3","144","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022035123096647256","""showerhead""","0.48067094962803397","0.3846444251829518","0.8090405295099249","28.3985","4","27.915999999999997"
"3","148","1000","""suslab""","""schwarz-alternative""","true","0","false","0.024507856146867558","""showerhead""","0.48067094962803397","0.3846444251829518","0.8090405295099249","28.5645","4","27.915999999999997"
"3","152","1000","""suslab""","""schwarz-alternative""","true","0","false","0.027590485855791894","""showerhead""","0.48067094962803397","0.3846444251829518","0.8090405295099249","28.3475","4","27.915999999999997"
"3","156","1000","""suslab""","""schwarz-alternative""","true","0","false","0.027590485855791894","""showerhead""","0.48067094962803397","0.3846444251829518","0.9694268170107946","28.420500000000004","4","27.915999999999997"
"3","160","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02174372760717673","""showerhead""","0.48067094962803397","0.3846444251829518","0.9694268170107946","28.127","4","27.915999999999997"
"3","164","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02174372760717673","""showerhead""","0.48067094962803397","0.3846444251829518","0.8005992297814669","28.244","4","27.915999999999997"
"3","168","1000","""suslab""","""schwarz-alternative""","true","0","false","0.016779697445422768","""showerhead""","0.48067094962803397","0.3846444251829518","0.8005992297814669","29.1505","4","27.915999999999997"
"3","172","1000","""suslab""","""schwarz-alternative""","true","0","false","0.017985228809183754","""showerhead""","0.48067094962803397","0.3846444251829518","0.8005992297814669","28.591499999999996","4","27.915999999999997"
"3","176","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01921697701517573","""showerhead""","0.48067094962803397","0.3846444251829518","0.8005992297814669","28.588","4","27.915999999999997"
"3","180","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01921697701517573","""showerhead""","0.48067094962803397","0.577576510677805","0.8005992297814669","28.0905","4","27.915999999999997"
"3","184","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01921697701517573","""showerhead""","0.46404554066425235","0.577576510677805","0.8005992297814669","28.355","4","27.915999999999997"
"3","188","1000","""suslab""","""schwarz-alternative""","true","0","false","0.018691779791963414","""showerhead""","0.46404554066425235","0.577576510677805","0.8005992297814669","28.721999999999998","4","27.915999999999997"
"3","192","1000","""suslab""","""schwarz-alternative""","true","0","false","0.018691779791963414","""showerhead""","0.46404554066425235","0.577576510677805","0.8318044174491205","28.448","4","27.915999999999997"
"3","196","1000","""suslab""","""schwarz-alternative""","true","0","false","0.018691779791963414","""showerhead""","0.5741590774959477","0.577576510677805","0.8318044174491205","28.621000000000002","4","27.915999999999997"
"3","200","1000","""suslab""","""schwarz-alternative""","true","0","false","0.018691779791963414","""showerhead""","0.7126932388017322","0.577576510677805","0.8318044174491205","28.843000000000004","4","27.915999999999997"
"3","204","1000","""suslab""","""schwarz-alternative""","true","0","false","0.018691779791963414","""showerhead""","0.6976722333215093","0.577576510677805","0.8318044174491205","28.825000000000003","4","27.915999999999997"
"3","208","1000","""suslab""","""schwarz-alternative""","true","0","false","0.018691779791963414","""showerhead""","0.8671144667834111","0.577576510677805","0.8318044174491205","28.578","4","27.915999999999997"
"3","212","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02331109948684953","""showerhead""","0.8671144667834111","0.577576510677805","0.8225200845377686","28.09","4","27.915999999999997"
"3","216","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02999193036213535","""showerhead""","0.8671144667834111","0.577576510677805","0.8225200845377686","29.003500000000003","4","27.915999999999997"
"3","220","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02331109948684953","""showerhead""","0.8671144667834111","0.577576510677805","0.8145242583418","29.1635","4","27.915999999999997"
"3","224","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02331109948684953","""showerhead""","0.8044787911682553","0.577576510677805","0.8952168329483128","28.5565","4","27.915999999999997"
"3","228","1000","""suslab""","""schwarz-alternative""","true","0","false","0.019444575368779915","""showerhead""","0.8044787911682553","0.577576510677805","0.8952168329483128","28.503","4","27.915999999999997"
"3","232","1000","""suslab""","""schwarz-alternative""","true","0","false","0.019444575368779915","""showerhead""","0.8044787911682553","0.6770791224696807","0.8952168329483128","28.854","4","27.915999999999997"
"3","236","1000","""suslab""","""schwarz-alternative""","true","0","false","0.019444575368779915","""showerhead""","0.8044787911682553","0.6770791224696807","0.9964649125588586","28.526","4","27.915999999999997"
"3","240","1000","""suslab""","""schwarz-alternative""","true","0","false","0.019444575368779915","""showerhead""","0.883812734107147","0.6770791224696807","0.9964649125588586","28.6335","4","27.915999999999997"
"3","244","1000","""suslab""","""schwarz-alternative""","true","0","false","0.019444575368779915","""showerhead""","0.883812734107147","0.6566121832999173","0.9964649125588586","28.9465","4","27.915999999999997"
"3","248","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022455969085763552","""showerhead""","0.883812734107147","0.6770791224696807","0.9964649125588586","28.7835","4","27.915999999999997"
"3","252","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022455969085763552","""showerhead""","0.883812734107147","0.6901703071307332","0.9964649125588586","28.231","4","27.915999999999997"
"3","256","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022455969085763552","""showerhead""","0.9611496923684328","0.6901703071307332","0.9964649125588586","27.666000000000004","4","27.666000000000004"
"3","260","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022369167488710814","""showerhead""","0.9611496923684328","0.6901703071307332","0.9964649125588586","28.4375","4","27.666000000000004"
"3","264","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022455969085763552","""showerhead""","1","0.6901703071307332","0.9964649125588586","29.261000000000003","4","27.666000000000004"
"3","268","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022455969085763552","""showerhead""","0.8601802373483758","0.6901703071307332","0.9964649125588586","28.1145","4","27.666000000000004"
"3","272","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022455969085763552","""showerhead""","0.9611496923684328","0.6901703071307332","0.9840430346247797","29.153499999999998","4","27.666000000000004"
"3","276","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02393061982247678","""showerhead""","0.9611496923684328","0.6901703071307332","0.9964649125588586","28.621000000000002","4","27.666000000000004"
"3","280","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022455969085763552","""showerhead""","0.9611496923684328","0.7424605113084559","0.9964649125588586","28.571","4","27.666000000000004"
"3","284","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022455969085763552","""showerhead""","0.9611496923684328","0.6350092497874753","0.9964649125588586","28.493","4","27.666000000000004"
"3","288","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02435405188215372","""showerhead""","0.9611496923684328","0.6350092497874753","0.9964649125588586","28.335","4","27.666000000000004"
"3","292","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02435405188215372","""showerhead""","0.9611496923684328","0.6350092497874753","0.9824335952342206","29.219500000000004","4","27.666000000000004"
"3","296","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02435405188215372","""showerhead""","0.9611496923684328","0.5528099884626527","0.9964649125588586","28.5545","4","27.666000000000004"
"3","300","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02435405188215372","""showerhead""","0.9611496923684328","0.5528099884626527","0.9290589731622059","28.5865","4","27.666000000000004"
"4","4","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010783980201280623","""showerhead""","0.5918567131574833","0.4896476152299174","0.12233763001188824","28.751","4","28.751"
"4","8","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010783980201280623","""showerhead""","0.6326662355253738","0.4896476152299174","0.12233763001188824","27.9515","4","27.9515"
"4","12","1000","""suslab""","""schwarz-alternative""","true","0","false","0.020173693889355478","""showerhead""","0.6326662355253738","0.4896476152299174","0.12233763001188824","29.089","4","27.9515"
"4","16","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010783980201280623","""showerhead""","0.5936020714260527","0.4896476152299174","0.12233763001188824","28.987499999999997","4","27.9515"
"4","20","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010783980201280623","""showerhead""","0.5936020714260527","0.6884959436957658","0.12233763001188824","28.9835","4","27.9515"
"4","24","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010066129397407954","""showerhead""","0.5936020714260527","0.6884959436957658","0.12233763001188824","28.676499999999997","4","27.9515"
"4","28","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010066129397407954","""showerhead""","0.5936020714260527","0.8289449968163904","0.12233763001188824","28.764","4","27.9515"
"4","32","1000","""suslab""","""schwarz-alternative""","true","0","false","0.006752633627837714","""showerhead""","0.5936020714260527","0.8289449968163904","0.12233763001188824","28.985500000000002","4","27.9515"
"4","36","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009839037409315477","""showerhead""","0.5936020714260527","0.8289449968163904","0.1785755865457751","28.671999999999997","4","27.9515"
"4","40","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009839037409315477","""showerhead""","0.5936020714260527","0.8843810623031187","0.1804289786526353","28.375999999999998","4","27.9515"
"4","44","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009839037409315477","""showerhead""","0.5936020714260527","0.8843810623031187","0.22277976354525586","28.3065","4","27.9515"
"4","48","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009839037409315477","""showerhead""","0.5936020714260527","0.7834968074113948","0.22277976354525586","28.1075","4","27.9515"
"4","52","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009839037409315477","""showerhead""","0.5936020714260527","0.7834968074113948","0.31878991662414663","28.158500000000004","4","27.9515"
"4","56","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01734571907116511","""showerhead""","0.5936020714260527","0.7834968074113948","0.31878991662414663","28.2365","4","27.9515"
"4","60","1000","""suslab""","""schwarz-alternative""","true","0","false","0.019942650891737208","""showerhead""","0.5936020714260527","0.7834968074113948","0.31878991662414663","28.621","4","27.9515"
"4","64","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01734571907116511","""showerhead""","0.5936020714260527","0.7634557417832294","0.3282434034143354","28.4435","4","27.9515"
"4","68","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01734571907116511","""showerhead""","0.5936020714260527","0.8367950748210317","0.3282434034143354","28.886000000000003","4","27.9515"
"4","72","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01734571907116511","""showerhead""","0.5936020714260527","0.8471804372059714","0.3282434034143354","28.353","4","27.9515"
"4","76","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0165919877641577","""showerhead""","0.5936020714260527","0.8471804372059714","0.3282434034143354","28.518500000000003","4","27.9515"
"4","80","1000","""suslab""","""schwarz-alternative""","true","0","false","0.015296934169946253","""showerhead""","0.5936020714260527","0.8471804372059714","0.3282434034143354","29.0785","4","27.9515"
"4","84","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01166477498163336","""showerhead""","0.5936020714260527","0.8471804372059714","0.3282434034143354","29.172","4","27.9515"
"4","88","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01734571907116511","""showerhead""","0.551862151004735","0.8471804372059714","0.3282434034143354","28.868000000000002","4","27.9515"
"4","92","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01976221196222999","""showerhead""","0.551862151004735","0.7848294220170547","0.3282434034143354","28.110500000000002","4","27.9515"
"4","96","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01976221196222999","""showerhead""","0.551862151004735","0.7848294220170547","0.2966683986237072","28.587","4","27.9515"
"4","100","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01976221196222999","""showerhead""","0.551862151004735","0.7848294220170547","0.2643591070269914","28.601","4","27.9515"
"4","104","1000","""suslab""","""schwarz-alternative""","true","0","false","0.018643081922948775","""showerhead""","0.551862151004735","0.7848294220170547","0.3282434034143354","28.0565","4","27.9515"
"4","108","1000","""suslab""","""schwarz-alternative""","true","0","false","0.017978966909701587","""showerhead""","0.551862151004735","0.7848294220170547","0.3282434034143354","28.075","4","27.9515"
"4","112","1000","""suslab""","""schwarz-alternative""","true","0","false","0.022820991355134535","""showerhead""","0.551862151004735","0.7848294220170547","0.3282434034143354","28.240000000000002","4","27.9515"
"4","116","1000","""suslab""","""schwarz-alternative""","true","0","false","0.023857220161674235","""showerhead""","0.551862151004735","0.7848294220170547","0.3282434034143354","28.8445","4","27.9515"
"4","120","1000","""suslab""","""schwarz-alternative""","true","0","false","0.027103365313232906","""showerhead""","0.453735862948831","0.7848294220170547","0.3282434034143354","28.3515","4","27.9515"
"4","124","1000","""suslab""","""schwarz-alternative""","true","0","false","0.027103365313232906","""showerhead""","0.453735862948831","0.7848294220170547","0.08164960756276449","28.194499999999998","4","27.9515"
"4","128","1000","""suslab""","""schwarz-alternative""","true","0","false","0.027103365313232906","""showerhead""","0.3484250603682836","0.7848294220170547","0.08164960756276449","28.660500000000003","4","27.9515"
"4","132","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.3484250603682836","0.7848294220170547","0.08164960756276449","28.446999999999996","4","27.9515"
"4","136","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.32174982690702497","0.7848294220170547","0.08164960756276449","28.369","4","27.9515"
"4","140","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.20625711025575488","0.7848294220170547","0.08164960756276449","28.0195","4","27.9515"
"4","144","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.20625711025575488","0.8552159055732416","0.08164960756276449","28.261499999999998","4","27.9515"
"4","148","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.20625711025575488","0.7480253367745886","0.08164960756276449","29.038","4","27.9515"
"4","152","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.20625711025575488","0.6413916961639611","0.08164960756276449","28.7215","4","27.9515"
"4","156","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.2759114643856655","0.6413916961639611","0.08164960756276449","28.6255","4","27.9515"
"4","160","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.3526453695263788","0.6413916961639611","0.08164960756276449","28.470499999999998","4","27.9515"
"4","164","1000","""suslab""","""schwarz-alternative""","true","0","false","0.03337061217962934","""showerhead""","0.3526453695263788","0.6413916961639611","0.08164960756276449","28.856","4","27.9515"
"4","168","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.4453157056921232","0.6413916961639611","0.08164960756276449","28.746000000000002","4","27.9515"
"4","172","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.4453157056921232","0.6413916961639611","0.21814385376358245","28.391","4","27.9515"
"4","176","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.449202134319077","0.6413916961639611","0.21814385376358245","28.9745","4","27.9515"
"4","180","1000","""suslab""","""schwarz-alternative""","true","0","false","0.03388515978062412","""showerhead""","0.4453157056921232","0.6413916961639611","0.21814385376358245","29.088","4","27.9515"
"4","184","1000","""suslab""","""schwarz-alternative""","true","0","false","0.029069506888924374","""showerhead""","0.4453157056921232","0.6413916961639611","0.21814385376358245","28.643","4","27.9515"
"4","188","1000","""suslab""","""schwarz-alternative""","true","0","false","0.028339203428656878","""showerhead""","0.7524863622499368","0.6413916961639611","0.21814385376358245","28.79","4","27.9515"
"4","192","1000","""suslab""","""schwarz-alternative""","true","0","false","0.027609152773489423","""showerhead""","0.4453157056921232","0.6413916961639611","0.21814385376358245","28.375500000000002","4","27.9515"
"4","196","1000","""suslab""","""schwarz-alternative""","true","0","false","0.027609152773489423","""showerhead""","0.4881118933891237","0.6413916961639611","0.21814385376358245","29.230500000000003","4","27.9515"
"4","200","1000","""suslab""","""schwarz-alternative""","true","0","false","0.026864163677661874","""showerhead""","0.4453157056921232","0.6413916961639611","0.21814385376358245","28.831000000000003","4","27.9515"
"4","204","1000","""suslab""","""schwarz-alternative""","true","0","false","0.027609152773489423","""showerhead""","0.5888961311489169","0.6413916961639611","0.21814385376358245","28.673000000000002","4","27.9515"
"4","208","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02732836590501224","""showerhead""","0.4453157056921232","0.6413916961639611","0.21814385376358245","28.907500000000002","4","27.9515"
"4","212","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02732836590501224","""showerhead""","0.4453157056921232","0.7093510799907545","0.21814385376358245","29.070999999999998","4","27.9515"
"4","216","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02732836590501224","""showerhead""","0.5404681066048722","0.6413916961639611","0.21814385376358245","28.486","4","27.9515"
"4","220","1000","""suslab""","""schwarz-alternative""","true","0","false","0.02732836590501224","""showerhead""","0.5404681066048722","0.6413916961639611","0.11326189890566837","28.684","4","27.9515"
"4","224","1000","""suslab""","""schwarz-alternative""","true","0","false","0.019947060616269333","""showerhead""","0.5404681066048722","0.6413916961639611","0.21814385376358245","28.620500000000003","4","27.9515"
"4","228","1000","""suslab""","""schwarz-alternative""","true","0","false","0.019947060616269333","""showerhead""","0.6714504868158104","0.6413916961639611","0.21814385376358245","28.393500000000003","4","27.9515"
"4","232","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01699677902715387","""showerhead""","0.6714504868158104","0.6413916961639611","0.21814385376358245","28.788999999999998","4","27.9515"
"4","236","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01699677902715387","""showerhead""","0.6714504868158104","0.7785916401556678","0.21814385376358245","28.514999999999997","4","27.9515"
"4","240","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01699677902715387","""showerhead""","0.7104601106949636","0.7785916401556678","0.21814385376358245","28.77","4","27.9515"
"4","244","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01699677902715387","""showerhead""","0.6714504868158104","0.7823458865544345","0.21814385376358245","29.019","4","27.9515"
"4","248","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01699677902715387","""showerhead""","0.746984796706037","0.7785916401556678","0.21814385376358245","29.123","4","27.9515"
"4","252","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01699677902715387","""showerhead""","0.746984796706037","0.7785916401556678","0.35937813934873125","28.7035","4","27.9515"
"4","256","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01819259172870216","""showerhead""","0.746984796706037","0.7785916401556678","0.35937813934873125","28.2725","4","27.9515"
"4","260","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01668013483283446","""showerhead""","0.746984796706037","0.7785916401556678","0.35937813934873125","28.6455","4","27.9515"
"4","264","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01668013483283446","""showerhead""","0.6932266280924664","0.7785916401556678","0.35937813934873125","28.101","4","27.9515"
"4","268","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01668013483283446","""showerhead""","0.729735822379863","0.7785916401556678","0.35937813934873125","28.334000000000003","4","27.9515"
"4","272","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01280831266353434","""showerhead""","0.729735822379863","0.7785916401556678","0.35937813934873125","28.295","4","27.9515"
"4","276","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01280831266353434","""showerhead""","0.729735822379863","0.7785916401556678","0.41410970504855293","29.186","4","27.9515"
"4","280","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0111446244188186","""showerhead""","0.729735822379863","0.7785916401556678","0.35937813934873125","28.8325","4","27.9515"
"4","284","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0062993497069399095","""showerhead""","0.729735822379863","0.7785916401556678","0.35937813934873125","28.615499999999997","4","27.9515"
"4","288","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004886476264806399","""showerhead""","0.729735822379863","0.7860135894909374","0.35937813934873125","29.0245","4","27.9515"
"4","292","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0062993497069399095","""showerhead""","0.729735822379863","0.7523944255716933","0.35937813934873125","28.267","4","27.9515"
"4","296","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0062993497069399095","""showerhead""","0.729735822379863","0.7523944255716933","0.37348485099644557","28.635000000000005","4","27.9515"
"4","300","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0062993497069399095","""showerhead""","0.6298797481215623","0.7523944255716933","0.37348485099644557","28.5415","4","27.9515"
"5","4","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008793553577956532","""showerhead""","0.07810043323943494","0.15208225585331536","0.1263973509049774","28.689500000000002","4","28.689500000000002"
"5","8","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008793553577956532","""showerhead""","0.07810043323943494","0.15208225585331536","0.14759202566382593","28.610500000000002","4","28.610500000000002"
"5","12","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008793553577956532","""showerhead""","0.07810043323943494","0.3952825924112039","0.16282916087447774","28.587000000000003","4","28.587000000000003"
"5","16","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008793553577956532","""showerhead""","0.07810043323943494","0.3952825924112039","0.09748563481662677","28.597","4","28.587000000000003"
"5","20","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008793553577956532","""showerhead""","0.07810043323943494","0.3952825924112039","0.22074362657417754","28.727","4","28.587000000000003"
"5","24","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008793553577956532","""showerhead""","0.04702971523884441","0.3952825924112039","0.22074362657417754","28.846","4","28.587000000000003"
"5","28","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008862293380774433","""showerhead""","0.04702971523884441","0.3952825924112039","0.22074362657417754","28.574500000000004","4","28.574500000000004"
"5","32","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004937390254889079","""showerhead""","0.04702971523884441","0.3952825924112039","0.22074362657417754","28.732","4","28.574500000000004"
"5","36","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004937390254889079","""showerhead""","0.10038336055866257","0.3952825924112039","0.22074362657417754","28.3315","4","28.3315"
"5","40","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004","""showerhead""","0.10038336055866257","0.3952825924112039","0.44667392626975644","28.16","4","28.16"
"5","44","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004866426816634526","""showerhead""","0.10038336055866257","0.3952825924112039","0.44667392626975644","28.0335","4","28.0335"
